1,right,0.23350629210472107,0.8379595875740051,4.848950538871577e-07,0.26288166642189026,0.7589957118034363,0.0028084455989301205,0.3036450743675232,0.6937656998634338,-0.009271044284105301,0.3285059928894043,0.633463442325592,-0.022823728621006012,0.32378506660461426,0.5907161235809326,-0.03726998344063759,0.3592003285884857,0.7419136166572571,-0.03275207430124283,0.4363470673561096,0.7454341053962708,-0.0447278693318367,0.4805842638015747,0.7468400001525879,-0.04877985268831253,0.5136487483978271,0.7515275478363037,-0.04965629801154137,0.36737334728240967,0.794768750667572,-0.03950252756476402,0.449494868516922,0.7872130274772644,-0.0455651581287384,0.4987867474555969,0.7836745381355286,-0.043558258563280106,0.5315631031990051,0.7868947386741638,-0.04250793159008026,0.36592212319374084,0.848351776599884,-0.04252156987786293,0.4144468903541565,0.8369659185409546,-0.040628522634506226,0.3940081000328064,0.8289493918418884,-0.02681528776884079,0.3661857545375824,0.8274062871932983,-0.016716688871383667,0.3601318299770355,0.896713376045227,-0.04544442892074585,0.39301347732543945,0.8763328790664673,-0.038571909070014954,0.3761511743068695,0.8692297339439392,-0.021842392161488533,0.3553526997566223,0.8710803389549255,-0.008553387597203255
1,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,right,0.23844829201698303,0.8413444757461548,6.343748850667907e-07,0.2647976875305176,0.7610514163970947,-0.0009372071363031864,0.3037150800228119,0.6965757608413696,-0.01656164787709713,0.3271792232990265,0.6383538246154785,-0.03293905407190323,0.32039037346839905,0.5938589572906494,-0.050473734736442566,0.35990023612976074,0.7437318563461304,-0.03709060326218605,0.43619972467422485,0.7465006709098816,-0.051435429602861404,0.4814234972000122,0.7486443519592285,-0.057856760919094086,0.5144696831703186,0.7546085715293884,-0.060215599834918976,0.36591506004333496,0.7969655394554138,-0.044286374002695084,0.4492419958114624,0.7910825610160828,-0.053744856268167496,0.49857091903686523,0.7886636853218079,-0.054395657032728195,0.5328787565231323,0.7916200160980225,-0.05416519194841385,0.3630322813987732,0.8527109026908875,-0.047727227210998535,0.4143486022949219,0.8447909951210022,-0.05097698047757149,0.3917200267314911,0.8381533026695251,-0.038066208362579346,0.36387789249420166,0.8373451828956604,-0.02702253684401512,0.3546826243400574,0.9030707478523254,-0.0509902723133564,0.3904377818107605,0.8862484693527222,-0.04714461788535118,0.372386634349823,0.8792667388916016,-0.028775712475180626,0.35125336050987244,0.8826026320457458,-0.013330885209143162
2,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,right,0.23770979046821594,0.8419701457023621,5.850127422490914e-07,0.26429593563079834,0.7597898840904236,0.0009698778740130365,0.30282676219940186,0.6971802711486816,-0.013317879289388657,0.3263764977455139,0.6410388946533203,-0.02853381261229515,0.32106536626815796,0.5963542461395264,-0.044850196689367294,0.36014899611473083,0.7456074357032776,-0.0355696827173233,0.4370988607406616,0.7475087642669678,-0.048531919717788696,0.48163914680480957,0.748961329460144,-0.05387093499302864,0.5145611763000488,0.7538045644760132,-0.05565241724252701,0.3667329251766205,0.7987147569656372,-0.04272036999464035,0.4495163559913635,0.7913385629653931,-0.04998978599905968,0.49752601981163025,0.7880387306213379,-0.04910082742571831,0.5308725237846375,0.7902886867523193,-0.04830415919423103,0.36391517519950867,0.853881299495697,-0.04595935717225075,0.41576817631721497,0.8456615805625916,-0.04654066637158394,0.39216700196266174,0.8380864262580872,-0.03280733898282051,0.36380934715270996,0.8364354968070984,-0.022088108584284782,0.3553338050842285,0.9035903215408325,-0.049002211540937424,0.3892320990562439,0.8878320455551147,-0.04403483867645264,0.37068498134613037,0.8801882863044739,-0.026175254955887794,0.34948211908340454,0.8830839991569519,-0.011438431218266487
3,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,right,0.23564018309116364,0.8446586728096008,6.237345928639115e-07,0.26175010204315186,0.7636433243751526,-0.000955300172790885,0.3005163371562958,0.6997930407524109,-0.016811998561024666,0.3252148926258087,0.6399096250534058,-0.033029794692993164,0.3198612928390503,0.5938842296600342,-0.05038661137223244,0.35739898681640625,0.7469841241836548,-0.03916911408305168,0.4340277314186096,0.7490645051002502,-0.05318986251950264,0.47912001609802246,0.7508577704429626,-0.05953443422913551,0.5123788118362427,0.7562364935874939,-0.06187089532613754,0.36383354663848877,0.7997676134109497,-0.04546776041388512,0.4474595785140991,0.792697012424469,-0.05340114235877991,0.4972502589225769,0.7899201512336731,-0.053272806107997894,0.5315338969230652,0.7926458120346069,-0.05301033705472946,0.3616054952144623,0.8546804785728455,-0.04772847890853882,0.4127426743507385,0.8455766439437866,-0.048226915299892426,0.3906719386577606,0.840072751045227,-0.03419318422675133,0.36267971992492676,0.839671790599823,-0.023273050785064697,0.35437971353530884,0.9046201705932617,-0.04990403354167938,0.3904731273651123,0.8869619965553284,-0.04437817633152008,0.3728000223636627,0.880519449710846,-0.02558821626007557,0.35188883543014526,0.8837817907333374,-0.010205091908574104
4,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,right,0.23393560945987701,0.8444541692733765,5.060210810370336e-07,0.2606844902038574,0.7670586705207825,0.0007331452216021717,0.3000858724117279,0.702704906463623,-0.012609714642167091,0.3255385160446167,0.6420928835868835,-0.02655816078186035,0.3199612498283386,0.5974016189575195,-0.04148497059941292,0.35722777247428894,0.7494698166847229,-0.03710489347577095,0.4350818395614624,0.7507155537605286,-0.05006119981408119,0.47976505756378174,0.7508312463760376,-0.054354652762413025,0.5128493905067444,0.7547149062156677,-0.05533166602253914,0.36627545952796936,0.8027287125587463,-0.042309049516916275,0.4484364092350006,0.7939354181289673,-0.0491592101752758,0.4969351887702942,0.7903470396995544,-0.04678769409656525,0.5291136503219604,0.7937096357345581,-0.04527921602129936,0.3649943470954895,0.8566893339157104,-0.043670736253261566,0.4119417071342468,0.8446460962295532,-0.042137447744607925,0.391456663608551,0.8377456068992615,-0.02769339457154274,0.36450767517089844,0.8370782732963562,-0.01713186874985695,0.3585191071033478,0.9050557613372803,-0.04496249929070473,0.38868075609207153,0.8845573663711548,-0.038590844720602036,0.37176182866096497,0.8776184320449829,-0.021702634170651436,0.35191112756729126,0.8795469403266907,-0.008181429468095303
5,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,right,0.2364496886730194,0.8446441888809204,6.277094257711724e-07,0.2629397213459015,0.7625900506973267,-0.00022561212244909257,0.300952285528183,0.6988086700439453,-0.015123861841857433,0.3236188590526581,0.6392879486083984,-0.03073136880993843,0.315250039100647,0.5949363708496094,-0.04737376794219017,0.35736483335494995,0.7471303343772888,-0.03548974171280861,0.4333130121231079,0.7492250204086304,-0.04745928943157196,0.47745317220687866,0.7510533928871155,-0.05206713080406189,0.5099542737007141,0.7562722563743591,-0.05336366593837738,0.3648240566253662,0.7998581528663635,-0.04181874543428421,0.4475749433040619,0.7912079095840454,-0.04838283732533455,0.49689799547195435,0.7883208394050598,-0.04744129627943039,0.5304574966430664,0.7918314337730408,-0.046627677977085114,0.3631954491138458,0.855022132396698,-0.044251538813114166,0.4107353091239929,0.8440616726875305,-0.04417857155203819,0.38788366317749023,0.8379892706871033,-0.03109513409435749,0.3597051501274109,0.8379824161529541,-0.02085839956998825,0.35636210441589355,0.9048837423324585,-0.04656802862882614,0.3876403868198395,0.8869383931159973,-0.04126133397221565,0.36946073174476624,0.8810678720474243,-0.023827144876122475,0.3484380841255188,0.8851787447929382,-0.009474026039242744
6,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,right,0.23324385285377502,0.8451106548309326,5.073051170256804e-07,0.2600541412830353,0.7674832940101624,0.0007848250679671764,0.2990648150444031,0.7020779848098755,-0.012370150536298752,0.323378324508667,0.6408597230911255,-0.026449881494045258,0.3169786334037781,0.5966543555259705,-0.04147019982337952,0.3555920720100403,0.7483788728713989,-0.03579725697636604,0.432883620262146,0.7498931288719177,-0.049284208565950394,0.47763514518737793,0.7499032616615295,-0.05400484427809715,0.5105484127998352,0.7538532018661499,-0.05530974641442299,0.36501362919807434,0.8018298149108887,-0.041458237916231155,0.4469565451145172,0.7918456196784973,-0.049297623336315155,0.4954373240470886,0.7879577279090881,-0.04799943044781685,0.5277374982833862,0.7914318442344666,-0.0470733568072319,0.3641324043273926,0.8561654090881348,-0.04339207336306572,0.4105963110923767,0.8426336646080017,-0.04305194318294525,0.38961806893348694,0.8362850546836853,-0.029354138299822807,0.3625830113887787,0.8361297845840454,-0.01896030642092228,0.35801446437835693,0.9044331908226013,-0.04524926096200943,0.38677501678466797,0.8827540278434753,-0.03966711834073067,0.3698292374610901,0.8761695623397827,-0.023365024477243423,0.35015541315078735,0.8782550096511841,-0.010107400827109814
7,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
