1,right,0.1950826495885849,0.8436443209648132,4.2804887812053494e-07,0.22366788983345032,0.818428635597229,-0.023897605016827583,0.23128487169742584,0.767934262752533,-0.03495769202709198,0.2014390528202057,0.7392855286598206,-0.0459364652633667,0.16918253898620605,0.7158263325691223,-0.055804163217544556,0.2270120233297348,0.68129962682724,-0.017330680042505264,0.22915253043174744,0.6143991351127625,-0.035368412733078,0.22802424430847168,0.5725458860397339,-0.047500770539045334,0.224689781665802,0.5342795848846436,-0.055946819484233856,0.19827480614185333,0.6784522533416748,-0.02022654376924038,0.19951975345611572,0.6012442708015442,-0.04055541381239891,0.20077818632125854,0.5552830696105957,-0.05427880957722664,0.2000773847103119,0.5128183960914612,-0.061877887696027756,0.17275424301624298,0.6966893672943115,-0.026147495955228806,0.1608816385269165,0.6461628079414368,-0.05888356640934944,0.1738147735595703,0.6926400661468506,-0.0656021237373352,0.18322685360908508,0.7284298539161682,-0.06119958683848381,0.15180285274982452,0.729229211807251,-0.03360909968614578,0.14904317259788513,0.7002137303352356,-0.06173445284366608,0.1633235663175583,0.729716956615448,-0.06452178210020065,0.17345643043518066,0.75505131483078,-0.060437191277742386
1,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,right,0.19575847685337067,0.8440144062042236,4.345955346707342e-07,0.22371678054332733,0.8186020851135254,-0.02375912107527256,0.22959035634994507,0.7677481770515442,-0.03509153425693512,0.2003040760755539,0.7390425801277161,-0.04622497037053108,0.16836431622505188,0.7155270576477051,-0.0562673844397068,0.22633841633796692,0.6817594766616821,-0.01891961321234703,0.22858095169067383,0.6142204999923706,-0.03743430972099304,0.2276548147201538,0.5725067257881165,-0.049677859991788864,0.22394753992557526,0.5339319705963135,-0.05818472430109978,0.19779571890830994,0.6786215901374817,-0.021939394995570183,0.1991300880908966,0.6006675362586975,-0.042282234877347946,0.2000795155763626,0.5555863380432129,-0.055396273732185364,0.19846707582473755,0.5133482217788696,-0.06259775906801224,0.17241093516349792,0.6967370510101318,-0.02791382372379303,0.15975162386894226,0.6446494460105896,-0.06041671335697174,0.1734975278377533,0.6899533271789551,-0.06669070571660995,0.18367786705493927,0.725099503993988,-0.062181245535612106,0.15161406993865967,0.7294862866401672,-0.03547535464167595,0.14878280460834503,0.7009510397911072,-0.06358849257230759,0.1638408750295639,0.7293681502342224,-0.06643499433994293,0.1749121993780136,0.7537188529968262,-0.062471143901348114
2,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,right,0.19569842517375946,0.8442313075065613,4.222542884235736e-07,0.22376632690429688,0.8182247877120972,-0.023423928767442703,0.22984875738620758,0.7683011293411255,-0.03463765233755112,0.20068363845348358,0.7389820218086243,-0.045715659856796265,0.1693081110715866,0.7157431244850159,-0.05567075312137604,0.22646266222000122,0.6820857524871826,-0.01822485215961933,0.22801581025123596,0.6147645711898804,-0.03630048781633377,0.22658558189868927,0.5732499957084656,-0.048364873975515366,0.22295117378234863,0.5352004170417786,-0.05667347088456154,0.1981477588415146,0.6790598034858704,-0.021185200661420822,0.19880694150924683,0.6011589765548706,-0.041076745837926865,0.19932438433170319,0.5560813546180725,-0.05405086651444435,0.19802136719226837,0.514278769493103,-0.061153434216976166,0.17272841930389404,0.6971078515052795,-0.027035964652895927,0.1602942794561386,0.6462399959564209,-0.05899019166827202,0.17369237542152405,0.6916030645370483,-0.06492671370506287,0.1837349832057953,0.7268121838569641,-0.060253024101257324,0.15172100067138672,0.7296373844146729,-0.03444730117917061,0.1481301635503769,0.6998608112335205,-0.06202593818306923,0.16293105483055115,0.7289698719978333,-0.0641770288348198,0.17391104996204376,0.7542867064476013,-0.05970148369669914
3,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,right,0.19545839726924896,0.8426004648208618,4.108710243144742e-07,0.22432488203048706,0.8152480125427246,-0.02229413390159607,0.23060593008995056,0.7658636569976807,-0.033212583512067795,0.20145784318447113,0.7368921041488647,-0.04408751428127289,0.17093107104301453,0.7138648629188538,-0.05391717702150345,0.2272484451532364,0.6804455518722534,-0.01799583062529564,0.22923828661441803,0.6133217215538025,-0.03545428067445755,0.22783870995044708,0.5717242956161499,-0.04713954031467438,0.2238442599773407,0.5334963798522949,-0.05533995106816292,0.19872309267520905,0.6775474548339844,-0.021211955696344376,0.20000579953193665,0.6003021001815796,-0.04024317488074303,0.20002906024456024,0.5557048320770264,-0.05272331088781357,0.19752156734466553,0.514385461807251,-0.05980890989303589,0.17338252067565918,0.6954129934310913,-0.027126502245664597,0.16084572672843933,0.6432318687438965,-0.057922884821891785,0.17562903463840485,0.6866557598114014,-0.06361211836338043,0.18643656373023987,0.7215399146080017,-0.05923093855381012,0.15246962010860443,0.7279061675071716,-0.03450571745634079,0.1493595987558365,0.6968138217926025,-0.061243463307619095,0.16503992676734924,0.7245676517486572,-0.06329453736543655,0.17660309374332428,0.7498800754547119,-0.05904018506407738
4,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,right,0.19480760395526886,0.8419095277786255,4.34709761520935e-07,0.22397609055042267,0.8155596852302551,-0.023610452190041542,0.2302718311548233,0.7652921676635742,-0.034618981182575226,0.20125563442707062,0.7365000247955322,-0.04554057866334915,0.16929960250854492,0.7139984369277954,-0.05538809671998024,0.2252676784992218,0.6786587238311768,-0.01780744642019272,0.22745810449123383,0.6115059852600098,-0.036302536725997925,0.226333886384964,0.5691478252410889,-0.0485532321035862,0.22202050685882568,0.5304669737815857,-0.05702464282512665,0.19661244750022888,0.6755141019821167,-0.02100665681064129,0.19842037558555603,0.598332405090332,-0.04168742895126343,0.19888591766357422,0.5529295206069946,-0.05458135902881622,0.19619376957416534,0.5109055042266846,-0.061433520168066025,0.1711164265871048,0.6936653852462769,-0.027307789772748947,0.158503457903862,0.6415641903877258,-0.060370493680238724,0.17315173149108887,0.6886423826217651,-0.06590428203344345,0.18350228667259216,0.7242732644081116,-0.06051722168922424,0.14973416924476624,0.7269560098648071,-0.03519188612699509,0.14732904732227325,0.6955126523971558,-0.06339524686336517,0.16265663504600525,0.7254731059074402,-0.0653078481554985,0.1731213927268982,0.7512669563293457,-0.06049583852291107
5,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
